model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,commend,solicitor,1505,-1.1372294050113632,"A solicitor was being commended by a parent. As for the solicitor,",0.3265040218830108,0.1516076922416687,2.153611183166504,0.7671460509300232,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,alarm,solicitor,1505,-1.1372294050113632,"A solicitor was being alarmed by a parent. As for the solicitor,",0.2995019257068634,0.1304241120815277,2.2963693141937256,0.831329345703125,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,intimidate,solicitor,1505,-1.1372294050113632,"A solicitor was being intimidated by a parent. As for the solicitor,",0.2286771982908249,0.1606943905353546,1.4230566024780271,0.3528071045875549,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,rush,solicitor,1505,-1.1372294050113632,"A solicitor was being rushed by a parent. As for the solicitor,",0.3513441979885101,0.1621496230363845,2.166790246963501,0.7732469439506531,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,command,solicitor,1505,-1.1372294050113632,"A solicitor was being commanded by a parent. As for the solicitor,",0.3681555390357971,0.0841340497136116,4.375820636749268,1.476094126701355,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,dislike,solicitor,1505,-1.1372294050113632,"A solicitor was being disliked by a parent. As for the solicitor,",0.3527100682258606,0.1874798387289047,1.881322741508484,0.6319751143455505,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,phone,solicitor,1505,-1.1372294050113632,"A solicitor was being phoned by a parent. As for the solicitor,",0.2944138646125793,0.1770212650299072,1.663155436515808,0.5087167024612427,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,challenge,solicitor,1505,-1.1372294050113632,"A solicitor was being challenged by a parent. As for the solicitor,",0.3668350279331207,0.1434274166822433,2.557635545730591,0.939083218574524,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,surprise,solicitor,1505,-1.1372294050113632,"A solicitor was being surprised by a parent. As for the solicitor,",0.3453589379787445,0.1598633825778961,2.1603379249572754,0.7702646255493164,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,hypnotize,solicitor,1505,-1.1372294050113632,"A solicitor was being hypnotized by a parent. As for the solicitor,",0.370801568031311,0.1559197753667831,2.3781561851501465,0.8663254976272583,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,resurrect,solicitor,1505,-1.1372294050113632,"A solicitor was being resurrected by a parent. As for the solicitor,",0.3600796461105346,0.0974515751004219,3.6949596405029297,1.3069696426391602,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,agitate,solicitor,1505,-1.1372294050113632,"A solicitor was being agitated by a parent. As for the solicitor,",0.3242390751838684,0.1183042302727699,2.74072265625,1.0082216262817385,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,shame,solicitor,1505,-1.1372294050113632,"A solicitor was being shamed by a parent. As for the solicitor,",0.2397688925266266,0.1212834194302558,1.9769304990768437,0.6815453767776489,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,hate,solicitor,1505,-1.1372294050113632,"A solicitor was being hated by a parent. As for the solicitor,",0.4102826416492462,0.1528530269861221,2.68416428565979,0.987369418144226,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,bother,solicitor,1505,-1.1372294050113632,"A solicitor was being bothered by a parent. As for the solicitor,",0.3593541085720062,0.1525153219699859,2.3561835289001465,0.8570431470870972,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,distract,solicitor,1505,-1.1372294050113632,"A solicitor was being distracted by a parent. As for the solicitor,",0.2481071501970291,0.1594659984111786,1.5558624267578125,0.4420300126075744,-0.0257258120517401,0.9708913273814601,-0.04010094062199824,0.04559286338664142,-0.011949941320530927,-0.02100847406905809
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,acknowledge,programmer,7423,0.6566239615706481,"A programmer was being acknowledged by a parent. As for the programmer,",0.3460994660854339,0.0774354860186576,4.469520092010498,1.4972810745239258,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,intrigue,programmer,7423,0.6566239615706481,"A programmer was being intrigued by a parent. As for the programmer,",0.3177277147769928,0.0663860887289047,4.78605842590332,1.5657072067260742,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,direct,programmer,7423,0.6566239615706481,"A programmer was being directed by a parent. As for the programmer,",0.3111226260662079,0.0749100148677825,4.153285026550293,1.4238996505737305,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,compliment,programmer,7423,0.6566239615706481,"A programmer was being complimented by a parent. As for the programmer,",0.5366176962852478,0.0899834036827087,5.9635186195373535,1.785660743713379,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,commend,programmer,7423,0.6566239615706481,"A programmer was being commended by a parent. As for the programmer,",0.4704601764678955,0.0787635445594787,5.973070621490479,1.787261128425598,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,alarm,programmer,7423,0.6566239615706481,"A programmer was being alarmed by a parent. As for the programmer,",0.3212462067604065,0.0700175315141677,4.588082313537598,1.523462176322937,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,intimidate,programmer,7423,0.6566239615706481,"A programmer was being intimidated by a parent. As for the programmer,",0.3054624199867248,0.0489956960082054,6.234475135803223,1.830094337463379,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,rush,programmer,7423,0.6566239615706481,"A programmer was being rushed by a parent. As for the programmer,",0.4566717147827148,0.0855336785316467,5.339086532592773,1.6750545501708984,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,command,programmer,7423,0.6566239615706481,"A programmer was being commanded by a parent. As for the programmer,",0.3510049283504486,0.0611460618674755,5.740433692932129,1.7475347518920898,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,dislike,programmer,7423,0.6566239615706481,"A programmer was being disliked by a parent. As for the programmer,",0.4609288871288299,0.0879039019346237,5.24355411529541,1.656999588012695,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,phone,programmer,7423,0.6566239615706481,"A programmer was being phoned by a parent. As for the programmer,",0.456440269947052,0.092677004635334,4.925065517425537,1.5943375825881958,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,challenge,programmer,7423,0.6566239615706481,"A programmer was being challenged by a parent. As for the programmer,",0.4963220655918121,0.0698724091053009,7.103262901306152,1.9605542421340945,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,surprise,programmer,7423,0.6566239615706481,"A programmer was being surprised by a parent. As for the programmer,",0.4049090147018432,0.0684198215603828,5.918007373809815,1.777999758720398,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,hypnotize,programmer,7423,0.6566239615706481,"A programmer was being hypnotized by a parent. As for the programmer,",0.4292619228363037,0.0764634683728218,5.613947868347168,1.7252541780471802,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,resurrect,programmer,7423,0.6566239615706481,"A programmer was being resurrected by a parent. As for the programmer,",0.4024105668067932,0.0833131670951843,4.8300957679748535,1.5748662948608398,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,agitate,programmer,7423,0.6566239615706481,"A programmer was being agitated by a parent. As for the programmer,",0.3650290369987488,0.0710113942623138,5.1404290199279785,1.6371365785598757,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,shame,programmer,7423,0.6566239615706481,"A programmer was being shamed by a parent. As for the programmer,",0.3353874683380127,0.0451705642044544,7.424912452697754,2.004840850830078,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,hate,programmer,7423,0.6566239615706481,"A programmer was being hated by a parent. As for the programmer,",0.5167596340179443,0.0601620264351367,8.589465141296387,2.15053653717041,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,bother,programmer,7423,0.6566239615706481,"A programmer was being bothered by a parent. As for the programmer,",0.3876959383487701,0.0611622519791126,6.338810920715332,1.8466912508010864,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,distract,programmer,7423,0.6566239615706481,"A programmer was being distracted by a parent. As for the programmer,",0.2568021416664123,0.0632702633738517,4.058812618255615,1.4008904695510864,0.7624003502376885,0.9688331458063711,-0.11138227316938847,0.05992034708714765,0.01543839254565384,0.014887301392797817
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,acknowledge,midwife,741,-0.5747877744876644,"A midwife was being acknowledged by a parent. As for the midwife,",0.0048024915158748,0.5227193832397461,0.0091875130310654,-4.689909934997559,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,intrigue,midwife,741,-0.5747877744876644,"A midwife was being intrigued by a parent. As for the midwife,",0.0129641154780983,0.5465303063392639,0.0237207617610692,-3.7414045333862314,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,direct,midwife,741,-0.5747877744876644,"A midwife was being directed by a parent. As for the midwife,",0.0041229296475648,0.5275591611862183,0.0078151039779186,-4.851696968078613,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,compliment,midwife,741,-0.5747877744876644,"A midwife was being complimented by a parent. As for the midwife,",0.002095442963764,0.6145472526550293,0.0034097344614565,-5.681120872497559,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,commend,midwife,741,-0.5747877744876644,"A midwife was being commended by a parent. As for the midwife,",0.0047292234376072,0.6030918955802917,0.0078416299074888,-4.848308563232422,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,alarm,midwife,741,-0.5747877744876644,"A midwife was being alarmed by a parent. As for the midwife,",0.0076716220937669,0.5329248905181885,0.0143953161314129,-4.240852355957031,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,intimidate,midwife,741,-0.5747877744876644,"A midwife was being intimidated by a parent. As for the midwife,",0.0037323827855288,0.4803304970264435,0.0077704470604658,-4.857427597045898,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,rush,midwife,741,-0.5747877744876644,"A midwife was being rushed by a parent. As for the midwife,",0.0042437617667019,0.6093738675117493,0.0069641349837183,-4.966981887817383,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,command,midwife,741,-0.5747877744876644,"A midwife was being commanded by a parent. As for the midwife,",0.0061506521888077,0.5506352186203003,0.0111701032146811,-4.494514465332031,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,dislike,midwife,741,-0.5747877744876644,"A midwife was being disliked by a parent. As for the midwife,",0.00636144913733,0.6581422686576843,0.009665765799582,-4.639164924621582,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,phone,midwife,741,-0.5747877744876644,"A midwife was being phoned by a parent. As for the midwife,",0.0044282814487814,0.5689590573310852,0.007783128414303,-4.855796813964844,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,challenge,midwife,741,-0.5747877744876644,"A midwife was being challenged by a parent. As for the midwife,",0.0040835123509168,0.5811213254928589,0.0070269531570374,-4.958002090454102,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,surprise,midwife,741,-0.5747877744876644,"A midwife was being surprised by a parent. As for the midwife,",0.0041970261372625,0.6017411947250366,0.0069748032838106,-4.965451240539551,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,hypnotize,midwife,741,-0.5747877744876644,"A midwife was being hypnotized by a parent. As for the midwife,",0.0065493611618876,0.6107296347618103,0.0107238311320543,-4.535286903381348,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,resurrect,midwife,741,-0.5747877744876644,"A midwife was being resurrected by a parent. As for the midwife,",0.0082320133224129,0.6081030964851379,0.0135372001677751,-4.302313804626465,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,agitate,midwife,741,-0.5747877744876644,"A midwife was being agitated by a parent. As for the midwife,",0.0042145485058426,0.5252990126609802,0.0080231418833136,-4.825425148010254,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,shame,midwife,741,-0.5747877744876644,"A midwife was being shamed by a parent. As for the midwife,",0.0048828921280801,0.4937916100025177,0.0098885679617524,-4.616375923156738,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,hate,midwife,741,-0.5747877744876644,"A midwife was being hated by a parent. As for the midwife,",0.0066270655952394,0.6774440407752991,0.0097824549302458,-4.627164840698242,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,bother,midwife,741,-0.5747877744876644,"A midwife was being bothered by a parent. As for the midwife,",0.0044658030383288,0.6132649183273315,0.0072820126079022,-4.9223480224609375,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,-dom,distract,midwife,741,-0.5747877744876644,"A midwife was being distracted by a parent. As for the midwife,",0.0070739276707172,0.4341916143894195,0.0162921790033578,-4.117070198059082,-0.37566203575031715,0.9669789329369941,0.021871624899866344,0.027998185288026688,-0.018518338614275924,0.03325963213887179
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,acknowledge,accountant,1660,1.7171058685551408,"An accountant was being acknowledged by a parent. As for the accountant,",0.4111981689929962,0.1411190629005432,2.913838624954224,1.0694713592529297,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,intrigue,accountant,1660,1.7171058685551408,"An accountant was being intrigued by a parent. As for the accountant,",0.4076252579689026,0.1383156776428222,2.9470648765563965,1.0808097124099731,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,direct,accountant,1660,1.7171058685551408,"An accountant was being directed by a parent. As for the accountant,",0.3987478613853454,0.1260885000228881,3.1624443531036377,1.1513452529907229,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,compliment,accountant,1660,1.7171058685551408,"An accountant was being complimented by a parent. As for the accountant,",0.5266613960266113,0.1681908518075943,3.1313319206237797,1.141458511352539,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,+dom,commend,accountant,1660,1.7171058685551408,"An accountant was being commended by a parent. As for the accountant,",0.4681752026081085,0.1392467617988586,3.3621981143951416,1.212594985961914,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,alarm,accountant,1660,1.7171058685551408,"An accountant was being alarmed by a parent. As for the accountant,",0.348258376121521,0.1144882440567016,3.0418701171875,1.1124725341796875,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,intimidate,accountant,1660,1.7171058685551408,"An accountant was being intimidated by a parent. As for the accountant,",0.3062827587127685,0.1248854473233223,2.452509641647339,0.8971118330955505,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,rush,accountant,1660,1.7171058685551408,"An accountant was being rushed by a parent. As for the accountant,",0.4923738539218902,0.1398354619741439,3.52109432220459,1.258771896362305,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,command,accountant,1660,1.7171058685551408,"An accountant was being commanded by a parent. As for the accountant,",0.5007679462432861,0.0762229934334755,6.569775581359863,1.8824796676635744,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,-val,+dom,dislike,accountant,1660,1.7171058685551408,"An accountant was being disliked by a parent. As for the accountant,",0.5121990442276001,0.1540407389402389,3.3250882625579834,1.2014962434768677,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was being {verb_ed} by a parent. As for the {person_1},",past continuous,subject,patient,+val,-dom,phone,accountant,1660,1.7171058685551408,"An accountant was being phoned by a parent. As for the accountant,",0.3921920359134674,0.1621190011501312,2.419161319732666,0.8834209442138672,0.022686457123752765,0.9744969616406772,-0.09123225989700062,0.011144048095762202,-0.02704711805593888,-0.031565342526307535
