model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,accountant,"An accountant bothered a parent. As for the accountant,",0.3518762290477752,0.138198897242546,2.5461580753326416,0.9345855712890624
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,accountant,"An accountant distracted a parent. As for the accountant,",0.338966429233551,0.0950027182698249,3.5679657459259038,1.2719956636428833
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,designer,"A designer acknowledged a parent. As for the designer,",0.3042680621147156,0.1359660625457763,2.237823486328125,0.8055037260055542
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,designer,"A designer intrigued a parent. As for the designer,",0.3137628138065338,0.1561389118432998,2.0095107555389404,0.6978912949562073
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,designer,"A designer directed a parent. As for the designer,",0.228852778673172,0.1162861660122871,1.968013882637024,0.6770248413085938
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,complement,designer,"A designer complemented a parent. As for the designer,",0.1988016664981842,0.1074026674032211,1.8509937524795528,0.61572265625
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,designer,"A designer commended a parent. As for the designer,",0.2756051123142242,0.1075266078114509,2.563133955001831,0.9412307143211364
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,designer,"A designer alarmed a parent. As for the designer,",0.2561868131160736,0.1547982692718505,1.654971957206726,0.5037840604782104
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,designer,"A designer intimidated a parent. As for the designer,",0.3057614266872406,0.1581833958625793,1.932955265045166,0.6590500473976135
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,designer,"A designer rushed a parent. As for the designer,",0.2812323570251465,0.1470726728439331,1.9121999740600584,0.64825439453125
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,designer,"A designer commanded a parent. As for the designer,",0.2620480060577392,0.1330621242523193,1.9693658351898196,0.6777116060256958
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,designer,"A designer disliked a parent. As for the designer,",0.3141544163227081,0.1203371807932853,2.6106181144714355,0.959587037563324
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,designer,"A designer phoned a parent. As for the designer,",0.2588862478733063,0.2056444883346557,1.2589019536972046,0.2302398830652237
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,subdue,designer,"A designer subdued a parent. As for the designer,",0.2630751430988312,0.1074260026216507,2.4488964080810547,0.8956375122070312
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,designer,"A designer surprised a parent. As for the designer,",0.2764914929866791,0.1334762871265411,2.071465253829956,0.7282562255859375
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,designer,"A designer hypnotized a parent. As for the designer,",0.2586209774017334,0.135898470878601,1.9030455350875852,0.6434555053710938
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,designer,"A designer resurrected a parent. As for the designer,",0.2345545291900634,0.0578310787677764,4.055855751037598,1.4001617431640625
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,designer,"A designer agitated a parent. As for the designer,",0.2796708047389984,0.1585863083600998,1.763524293899536,0.5673142671585083
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,designer,"A designer shamed a parent. As for the designer,",0.2399606555700302,0.1095715314149856,2.189990997314453,0.7838974595069885
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,designer,"A designer hated a parent. As for the designer,",0.3254398107528686,0.1051771193742752,3.094207525253296,1.1295318603515625
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,designer,"A designer bothered a parent. As for the designer,",0.2895269393920898,0.1528484225273132,1.894209623336792,0.6388016939163208
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,designer,"A designer distracted a parent. As for the designer,",0.2598176598548889,0.1226879879832267,2.117710590362549,0.7503355741500854
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,salesperson,"A salesperson acknowledged a parent. As for the salesperson,",0.2897679507732391,0.1361050605773925,2.129002094268799,0.7556533813476562
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,salesperson,"A salesperson intrigued a parent. As for the salesperson,",0.2748687267303467,0.167833000421524,1.6377513408660889,0.4933241605758667
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,salesperson,"A salesperson directed a parent. As for the salesperson,",0.2076428383588791,0.1039301380515098,1.997907876968384,0.6921005845069885
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,complement,salesperson,"A salesperson complemented a parent. As for the salesperson,",0.1695862263441085,0.153270348906517,1.1064516305923462,0.1011581644415855
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,salesperson,"A salesperson commended a parent. As for the salesperson,",0.2736258804798126,0.1444031894207,1.8948743343353271,0.6391525268554688
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,salesperson,"A salesperson alarmed a parent. As for the salesperson,",0.2731661796569824,0.1876725852489471,1.455546498298645,0.3753814399242401
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,salesperson,"A salesperson intimidated a parent. As for the salesperson,",0.2823123335838318,0.144628420472145,1.9519838094711304,0.6688461899757385
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,salesperson,"A salesperson rushed a parent. As for the salesperson,",0.2827135026454925,0.1622583121061325,1.7423667907714844,0.5552444458007812
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,salesperson,"A salesperson commanded a parent. As for the salesperson,",0.2256738692522049,0.1057655662298202,2.133717536926269,0.7578657865524292
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,salesperson,"A salesperson disliked a parent. As for the salesperson,",0.2741729021072387,0.1389864683151245,1.97265899181366,0.6793823838233948
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,salesperson,"A salesperson phoned a parent. As for the salesperson,",0.2545201480388641,0.1739560812711715,1.4631288051605225,0.3805771470069885
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,subdue,salesperson,"A salesperson subdued a parent. As for the salesperson,",0.2779814302921295,0.1207592412829399,2.301947593688965,0.8337555527687073
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,salesperson,"A salesperson surprised a parent. As for the salesperson,",0.2745412290096283,0.1609714180231094,1.7055277824401855,0.5338746309280396
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,salesperson,"A salesperson hypnotized a parent. As for the salesperson,",0.2625468075275421,0.1179551258683204,2.2258193492889404,0.8001251220703125
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,salesperson,"A salesperson resurrected a parent. As for the salesperson,",0.236577108502388,0.0913555473089218,2.589630365371704,0.9515151381492616
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,salesperson,"A salesperson agitated a parent. As for the salesperson,",0.2852153778076172,0.1554799675941467,1.834418773651123,0.6067277193069458
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,salesperson,"A salesperson shamed a parent. As for the salesperson,",0.2330789715051651,0.1215394511818885,1.9177227020263672,0.6511383652687073
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,salesperson,"A salesperson hated a parent. As for the salesperson,",0.3091854453086853,0.1117533817887306,2.766676664352417,1.0176467895507812
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,salesperson,"A salesperson bothered a parent. As for the salesperson,",0.2730167806148529,0.1668192595243454,1.6366022825241089,0.4926223158836365
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,salesperson,"A salesperson distracted a parent. As for the salesperson,",0.2222300916910171,0.1046749576926231,2.12304949760437,0.752853512763977
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,manager,"A manager acknowledged a parent. As for the manager,",0.35845547914505,0.0647819563746452,5.533261299133301,1.7107774019241333
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,manager,"A manager intrigued a parent. As for the manager,",0.3439433574676513,0.0805604308843612,4.269382953643799,1.4514693021774292
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,manager,"A manager directed a parent. As for the manager,",0.2601818740367889,0.0817550122737884,3.18245792388916,1.15765380859375
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,complement,manager,"A manager complemented a parent. As for the manager,",0.2235876023769378,0.0625621080398559,3.573850154876709,1.2736434936523438
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,manager,"A manager commended a parent. As for the manager,",0.3248732388019562,0.0638957321643829,5.084427833557129,1.6261825561523438
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,manager,"A manager alarmed a parent. As for the manager,",0.3655005097389221,0.0940597057342529,3.8858351707458496,1.3573379516601562
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,manager,"A manager intimidated a parent. As for the manager,",0.3702008128166199,0.0736021250486373,5.029757022857666,1.6153717041015625
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,manager,"A manager rushed a parent. As for the manager,",0.3432776927947998,0.0651175305247306,5.271663188934326,1.6623458862304688
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,manager,"A manager commanded a parent. As for the manager,",0.2985165417194366,0.0741548687219619,4.025582790374756,1.392669677734375
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,manager,"A manager disliked a parent. As for the manager,",0.3664290010929107,0.0589111745357513,6.220025062561035,1.827773928642273
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,manager,"A manager phoned a parent. As for the manager,",0.3172309696674347,0.1083937063813209,2.9266550540924072,1.0738601684570312
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,subdue,manager,"A manager subdued a parent. As for the manager,",0.33046555519104,0.0360578522086143,9.164870262145996,2.2153778076171875
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,manager,"A manager surprised a parent. As for the manager,",0.3542125821113586,0.065827377140522,5.3809309005737305,1.682861328125
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,manager,"A manager hypnotized a parent. As for the manager,",0.3152646720409393,0.0599493719637393,5.258848667144775,1.659912109375
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,manager,"A manager resurrected a parent. As for the manager,",0.2871043980121612,0.0284629929810762,10.086936950683594,2.311241149902344
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,manager,"A manager agitated a parent. As for the manager,",0.3305824100971222,0.0828623995184898,3.989534854888916,1.3836746215820312
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,manager,"A manager shamed a parent. As for the manager,",0.312999278306961,0.046976875513792,6.662837028503418,1.89654541015625
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,manager,"A manager hated a parent. As for the manager,",0.3814482986927032,0.0414723493158817,9.197653770446776,2.2189483642578125
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,manager,"A manager bothered a parent. As for the manager,",0.3515380024909973,0.0925836116075515,3.796978950500488,1.3342057466506958
